ID_NUM,Gender,Resident,ACT_SCORE,ACT_RECEIVED,HS_GPA,Athlete,Retained
1515,1,1,20,1,3.53,1,1
1516,0,1,18,1,3.24,1,0
1517,0,1,NULL,0,0,0,1
1518,0,1,NULL,0,0,0,1
1519,1,1,NULL,0,0,1,1
1520,1,1,24,1,2.89,0,0
1521,0,1,22,1,2.81,1,1
1522,0,1,NULL,0,0,0,1
1523,1,1,20,1,3.54,0,1
1524,1,1,NULL,0,0,0,1
1525,1,1,NULL,0,0,0,1
1526,0,1,NULL,0,0,1,1
1527,1,1,NULL,0,0,0,1
1528,0,1,NULL,0,0,0,0
1529,1,1,31,1,4.38,0,1
1530,0,1,24,1,2.81,0,1
1531,0,1,NULL,0,0,0,1
1532,0,0,NULL,0,1.52,0,1
1533,1,1,NULL,0,0,0,1
1534,1,1,NULL,0,3.06,0,1
1535,0,1,NULL,0,0,0,0
1536,1,1,NULL,0,2.49,0,1
1537,0,1,NULL,0,3.16,1,0
1538,1,1,18,1,3.33,0,1
1539,0,1,NULL,0,0,0,1
1540,0,1,32,1,3.83,0,1
1541,0,1,20,1,3.13,1,1
1542,0,1,27,1,3.31,0,0
1543,0,1,NULL,0,3.29,1,0
1544,0,0,17,1,2.35,1,1
1545,1,1,28,1,3.24,0,1
1546,0,1,17,1,3.2,0,1
1547,0,1,23,1,3.02,1,1
1548,0,1,32,1,3.46,0,1
1549,0,1,NULL,0,0,0,1
1550,0,1,22,1,3.58,1,1
1551,1,1,NULL,0,0,0,1
1552,0,1,NULL,0,0,0,1
1553,1,1,NULL,0,0,0,1
1554,1,1,NULL,0,0,0,1
1555,0,1,NULL,0,0,1,0
1556,0,1,NULL,0,0,1,1
1557,0,1,27,1,3.7,0,0
1558,1,1,NULL,0,0,0,1
1559,0,1,NULL,0,3.43,0,1
1560,1,1,19,1,3.1,0,1
1561,1,1,NULL,0,0,0,1
1562,1,1,30,1,4,1,1
1563,1,1,23,1,3.1,1,1
1564,1,1,25,1,3.85,1,1
1565,1,1,23,1,3.89,0,0
1566,0,1,17,1,2.63,1,0
1567,0,1,21,1,2.22,1,0
1568,0,1,NULL,0,0,0,1
1569,0,1,NULL,0,0,1,1
1570,1,1,NULL,0,0,0,1
1571,1,1,29,1,3.68,0,1
1572,0,1,20,1,3.02,0,1
1573,0,1,NULL,0,3.05,0,1
1574,1,1,26,1,4.23,1,0
1575,0,1,NULL,0,0,1,1
1576,1,1,26,1,4.1,0,1
1577,1,1,31,1,3.79,0,1
1578,0,1,24,1,3.72,0,1
1579,0,1,28,1,3.51,0,0
1580,1,1,22,1,3,1,1
1581,0,1,22,1,2.81,1,1
1582,0,1,30,1,2.98,1,1
1583,1,1,22,1,3.59,1,0
1584,0,1,23,1,2.31,1,1
1585,1,1,NULL,0,3.63,0,0
1586,1,1,20,1,3.58,1,1
1587,1,1,NULL,0,0,0,1
1588,1,1,27,1,3.92,1,1
1589,0,1,30,1,3.81,1,1
1590,1,1,27,1,3.59,0,1
1591,1,1,NULL,0,0,0,1
1592,0,1,30,1,3.46,0,1
1593,0,1,21,1,2.54,1,0
1594,0,1,NULL,0,0,0,1
1595,1,1,NULL,0,0,0,0
1596,0,1,19,1,2.34,1,1
1597,1,1,29,1,4.03,0,0
1598,1,1,20,1,2.72,0,0
1599,1,1,NULL,0,0,0,0
1600,1,1,23,1,3.28,1,1
1601,1,1,NULL,0,0,0,1
1602,0,1,23,1,3.53,1,1
1603,1,1,23,1,3.07,0,1
1604,1,1,28,1,4.38,0,1
1605,0,1,20,1,2.12,1,0
1606,1,1,27,1,4.07,0,1
1607,1,1,NULL,0,0,0,0
1608,1,1,NULL,0,0,1,1
1609,1,1,25,1,3,0,1
1610,1,1,NULL,0,0,0,1
1611,0,1,26,1,2.85,0,1
1612,0,1,NULL,0,0,0,0
1613,1,1,26,1,3.32,1,1
1614,1,1,25,1,2.83,0,0
1615,1,1,29,1,3.42,0,1
1616,1,1,32,1,4.46,1,1
1617,1,1,NULL,0,0,0,1
1618,1,1,26,1,3.96,1,1
1619,1,1,29,1,3.58,1,0
1620,1,1,21,1,3,1,0
1621,1,1,22,1,3.04,0,0
1622,0,1,24,1,3.47,1,1
1623,0,1,NULL,0,2.94,0,1
1624,1,1,23,1,3.82,1,1
1625,1,1,28,1,3.91,1,1
1626,1,1,24,1,3.51,0,0
1627,0,1,25,1,3.29,0,1
1628,1,1,24,1,3.69,0,1
1629,0,1,NULL,0,0,0,0
1630,1,1,NULL,0,0,0,1
1631,0,1,NULL,0,0,0,1
1632,0,1,24,1,3.15,1,1
1633,0,1,NULL,0,0,0,1
1634,0,1,29,1,3.88,1,1
1635,1,1,30,1,3.77,0,0
1636,0,0,17,1,2.75,1,0
1637,1,1,22,1,2.83,0,0
1638,1,1,31,1,3.88,1,0
1639,1,1,26,1,3.93,0,0
1640,0,1,23,1,3.45,1,1
1641,0,1,24,1,3.5,1,1
1642,0,1,26,1,3.84,1,0
1643,0,1,27,1,4,1,1
1644,0,1,22,1,3.24,0,0
1645,1,1,30,1,4.07,0,1
1646,1,1,23,1,3.89,1,1
1647,0,1,NULL,0,3.4,0,1
1648,0,1,24,1,3.42,0,0
1649,1,1,27,1,3.53,0,1
1650,1,1,27,1,4.56,1,1
1651,0,1,20,1,3.04,0,0
1652,0,1,26,1,3.25,0,1
1653,0,1,31,1,2.83,0,1
1654,0,1,24,1,3.74,1,0
1655,0,1,23,1,3.07,0,0
1656,1,1,25,1,4.06,0,1
1657,0,1,27,1,4.01,1,1
1658,0,1,26,1,3.19,1,1
1659,0,1,31,1,3.07,1,1
1660,0,1,24,1,3.48,1,0
1661,0,1,29,1,3.9,1,1
1662,0,1,24,1,3.07,1,1
1663,1,1,29,1,3.95,0,1
1664,1,1,26,1,3.67,1,1
1665,0,1,23,1,2.62,0,1
1666,1,1,29,1,4.06,0,1
1667,0,1,25,1,3.65,1,1
1668,0,1,NULL,0,3.64,0,1
1669,0,1,30,1,3.77,0,1
1670,0,1,26,1,3.77,0,1
1671,1,1,27,1,3.83,0,1
1672,0,1,19,1,3.19,1,1
1673,1,1,33,1,3.78,0,1
1674,0,1,24,1,3.69,1,1
1675,0,1,33,1,3.97,1,1
1676,0,1,32,1,3.68,0,0
1677,0,1,28,1,3.91,1,1
1678,1,1,25,1,3.82,0,1
1679,0,1,22,1,4.09,1,1
1680,1,1,NULL,0,0,0,1
1681,0,1,26,1,3.43,1,0
1682,1,1,26,1,4.26,0,1
1683,0,1,24,1,3.6,0,1
1684,1,1,28,1,4.04,0,1
1685,0,1,17,1,0,0,1
1686,0,1,24,1,2.93,1,0
1687,0,1,19,1,3.48,1,1
1688,0,1,19,1,4.33,1,1
1689,1,1,28,1,3.41,1,1
1690,0,1,NULL,0,0,0,0
1691,1,1,29,1,4.05,0,1
1692,0,1,18,1,3.3,0,0
1693,0,1,20,1,3.25,0,1
1694,1,1,26,1,3.56,0,1
1695,0,1,NULL,0,2.95,1,1
1696,1,1,NULL,0,0,0,1
1697,0,1,29,1,3.53,1,1
1698,0,1,NULL,0,0,0,1
1699,0,1,26,1,3.21,0,1
1700,1,1,21,1,3.29,1,1
1701,0,1,20,1,3.17,0,0
1702,0,1,20,1,3.35,1,1
1703,1,1,18,1,3.4,0,1
1704,1,1,30,1,4.28,0,1
1705,1,1,23,1,3.37,1,1
1706,0,1,34,1,4.5,0,1
1707,1,1,29,1,4,0,1
1708,1,1,25,1,3.3,0,1
1709,1,1,28,1,4.2,0,1
1710,0,1,25,1,2.46,0,0
1711,0,0,20,1,2.5,0,0
1712,0,1,26,1,3.89,0,1
1713,1,1,23,1,3.41,1,1
1714,0,1,27,1,3.76,1,1
1715,0,1,NULL,0,2.73,0,0
1716,1,1,26,1,3.44,1,1
1717,0,1,27,1,3.95,1,1
1718,1,1,26,1,3.9,1,1
1719,0,1,NULL,0,3.09,0,0
1720,0,1,24,1,3.2,0,1
1721,0,1,30,1,4.16,1,1
1722,0,1,25,1,3.44,0,1
1723,0,1,NULL,0,0,0,0
1724,0,1,32,1,2.92,0,1
1725,1,1,18,1,2.92,0,1
1726,1,1,21,1,3.26,1,1
1727,1,1,25,1,3.26,0,1
1728,0,1,31,1,2.33,0,0
1729,1,1,30,1,3.48,1,1
1730,1,1,NULL,0,4.22,1,1
1731,0,1,26,1,3.67,1,1
1732,0,1,23,1,3.33,1,1
1733,1,1,NULL,0,0,0,1
1734,1,1,18,1,0,0,1
1735,1,1,22,1,4,1,1
1736,0,1,26,1,2.91,0,0
1737,1,1,24,1,4.04,0,1
1738,0,1,33,1,3.82,0,0
1739,0,1,24,1,2.49,0,0
1740,0,1,26,1,3.53,1,1
1741,1,1,NULL,0,3.17,0,1
1742,0,1,22,1,2.67,1,1
1743,0,1,NULL,0,0,0,1
1744,1,1,23,1,3.69,1,1
1745,1,1,29,1,4,1,1
1746,1,1,30,1,4.03,0,0
1747,0,1,31,1,4.02,0,1
1748,1,1,NULL,0,0,0,1
1749,0,1,NULL,0,0,0,1
1750,0,1,NULL,0,0,0,1
1751,1,1,NULL,0,0,0,1
1752,0,1,26,1,3.55,0,1
1753,0,1,24,1,3.26,0,1
1754,1,1,NULL,0,0,0,1
1755,0,1,NULL,0,0,1,0
1756,1,1,NULL,0,0,0,0
1757,0,1,NULL,0,0,0,0
1758,0,1,21,1,3.93,1,1
1759,1,1,NULL,0,0,0,1
1760,0,1,24,1,3.04,1,1
1761,0,1,22,1,3.19,1,1
1762,0,1,20,1,2.86,1,1
1763,0,1,NULL,0,0,0,1
1764,0,1,18,1,3.2,1,0
1765,0,1,NULL,0,0,0,1
1766,0,1,NULL,0,0,0,1
1767,1,1,26,1,3.53,0,1
1768,0,1,31,1,3.53,0,0
1769,1,1,NULL,0,0,0,1
1770,0,1,NULL,0,3.84,0,0
1771,1,1,26,1,3.87,1,1
1772,1,1,20,1,2.81,0,0
1773,0,1,NULL,0,0,0,1
1774,0,1,NULL,0,0,0,1
1775,0,1,21,1,2.42,1,1
1776,1,1,27,1,3.84,0,1
1777,0,1,NULL,0,0,0,1
1778,0,1,22,1,3.16,1,0
1779,0,1,25,1,3.63,1,0
1780,1,1,26,1,4.05,0,1
1781,0,1,21,1,3.65,1,0
1782,0,1,NULL,0,0,0,1
1783,0,1,NULL,0,0,0,0
1784,0,0,28,1,3.15,0,0
1785,1,1,19,1,3.12,0,1
1786,1,1,NULL,0,3.15,0,1
1787,0,1,23,1,3.65,0,1
1788,1,1,NULL,0,0,0,1
1789,0,1,29,1,4.01,1,0
1790,0,1,NULL,0,0,0,0
1791,0,1,29,1,4.02,0,1
1792,0,1,19,1,2.88,1,0
1793,0,0,NULL,0,2.97,1,0
1794,0,1,27,1,3.63,1,1
1795,0,1,26,1,3.61,0,1
1796,0,1,27,1,3.1,0,1
1797,1,1,28,1,3.86,0,1
1798,1,1,NULL,0,0,0,1
1799,1,1,NULL,0,0,0,1
1800,0,1,NULL,0,0,0,0
1801,1,1,NULL,0,0,0,0
1802,0,1,19,1,3.47,1,0
1803,1,1,26,1,4.04,1,1
1804,0,0,NULL,0,2.61,1,0
1805,0,0,23,1,2.69,1,0
1806,0,1,NULL,0,2.55,1,0
1807,1,1,NULL,0,0,0,0
1808,0,1,26,1,3.11,0,0
1809,0,1,27,1,4.23,0,1
1810,1,1,NULL,0,0,0,0
1811,0,0,18,1,3.49,0,1
1812,0,0,16,1,3.49,0,1
1813,1,1,NULL,0,0,0,1
1814,1,1,23,1,3.21,1,1
1815,0,1,NULL,0,0,0,1
1816,1,1,NULL,0,0,0,1
1817,1,1,21,1,3.29,1,0
1818,1,1,24,1,3.82,0,1
1819,0,1,21,1,2.75,0,1
1820,0,1,23,1,3.93,1,0
1821,0,0,23,1,2.46,1,0
1822,0,1,26,1,3.53,0,0
1823,0,1,NULL,0,0,0,0
1824,1,1,28,1,3.69,0,1
1825,0,1,22,1,2.94,0,0
1826,1,1,25,1,3.25,1,1
1827,0,1,NULL,0,3.07,0,1
1828,1,1,20,1,2.61,1,1
1829,0,1,NULL,0,3.35,1,0
1830,1,1,NULL,0,2.54,0,0
1831,1,1,23,1,3.29,0,1
1832,0,1,30,1,4.23,0,1
1833,0,1,28,1,3.91,0,0
1834,0,0,NULL,0,2.29,1,0
1835,0,0,NULL,0,2.54,1,0
1836,1,1,28,1,4.25,1,1
1837,0,1,21,1,3.61,0,1
1838,0,1,18,1,2.93,1,1
1839,1,0,27,1,3.44,0,0
1840,1,1,25,1,3.63,0,1
1841,0,1,NULL,0,3.51,0,0
1842,0,1,18,1,2.7,0,0
1843,0,1,23,1,4.26,1,0
1844,0,1,30,1,2.87,0,0
1845,0,1,21,1,2.68,1,0
1846,0,1,28,1,4.064,0,1
1847,0,1,29,1,3,0,1
1848,0,1,32,1,3.57,0,0
1849,0,1,24,1,2.95,0,0
1850,0,1,27,1,2.47,0,1
1851,0,1,19,1,3.33,1,1
1852,1,1,27,1,3.86,0,0
1853,0,1,24,1,3.14,0,1
1854,1,1,29,1,2.8,0,1
1855,0,1,22,1,3.51,1,1
1856,0,1,29,1,4.1,0,1
1857,1,1,23,1,4.02,0,0
1858,1,1,23,1,3.53,0,0
1859,1,1,22,1,3.51,0,1
1860,0,1,26,1,3.94,1,1
1861,0,1,22,1,3.46,0,1
1862,0,1,22,1,3.24,0,1
1863,1,1,20,1,3.14,0,0
1864,1,1,26,1,4.19,1,1
1865,1,1,21,1,3.36,0,0
1866,1,1,21,1,3.21,1,0
1867,0,1,25,1,3.06,1,1
1868,1,1,22,1,3.06,0,0
1869,0,1,17,1,2.76,0,0
1870,0,1,27,1,3.38,0,0
1871,0,1,26,1,3.35,0,1
1872,0,1,27,1,3.64,0,0
1873,0,1,29,1,3.89,0,1
1874,0,1,21,1,3.55,0,1
1875,0,1,20,1,3.8,1,1
1876,1,1,24,1,3.01,1,1
1877,1,1,27,1,4,0,0
1878,1,1,26,1,3.69,0,0
1879,0,1,NULL,0,0,0,0
1880,0,1,24,1,3.19,1,1
1881,0,1,NULL,0,2.71,0,1
1882,0,1,24,1,3,0,0
1883,0,1,19,1,2.34,1,0
1884,1,1,21,1,3.48,1,0
1885,1,1,31,1,4.18,1,1
1886,0,1,25,1,2.7,0,1
1887,0,1,23,1,3.47,0,0
1888,0,1,19,1,2.21,1,0
1889,1,1,26,1,3.97,0,1
1890,0,1,25,1,3.27,1,1
1891,0,1,22,1,3.78,1,1
1892,1,1,26,1,3.93,1,1
1893,0,1,20,1,2.42,1,0
1894,1,1,NULL,0,0,0,0
1895,0,1,21,1,2.86,0,0
1896,1,1,26,1,3.76,0,0
1897,1,1,25,1,3.93,0,1
1898,1,1,30,1,4,0,1
1899,0,1,23,1,3.93,1,1
1900,1,1,18,1,3.13,0,1
1901,1,1,23,1,3.54,1,0
1902,1,1,19,1,3.09,0,0
1903,1,1,27,1,3.745,0,1
1904,1,1,31,1,3.06,0,1
1905,1,1,23,1,3.98,0,1
1906,0,1,27,1,3.7,1,0
1907,1,0,NULL,0,0,0,0
1908,0,1,28,1,3.48,0,1
1909,0,1,19,1,2.44,1,0
1910,1,1,24,1,3.7,1,1
1911,1,1,27,1,2.88,0,0
1912,0,1,21,1,2.84,1,0
1913,1,1,27,1,4.19,1,1
1914,0,1,NULL,0,3.16,1,0
1915,1,1,31,1,4,1,1
1916,1,1,NULL,0,3.95,0,1
1917,0,1,22,1,3.61,0,1
1918,1,1,28,1,4.48,0,1
1919,0,1,21,1,3.18,1,1
1920,0,1,32,1,3.69,1,1
1921,0,0,17,1,2.8,1,0
1922,0,1,22,1,2.55,1,0
1923,0,1,25,1,3.28,0,0
1924,0,1,31,1,3.51,1,1
1925,0,1,21,1,3.17,0,1
1926,0,1,NULL,0,3.23,0,0
1927,0,1,NULL,0,0,1,1
1928,0,1,NULL,0,2.33,0,0
1929,1,1,28,1,3.98,0,1
1930,0,1,32,1,3.7,1,1
1931,1,1,16,1,2.85,0,0
1932,0,1,NULL,0,0,0,0
1933,0,0,18,1,3.1,1,1
1934,0,1,18,1,2.68,1,0
1935,0,1,29,1,2.84,1,1
1936,0,1,NULL,0,0,0,1
1937,1,1,NULL,0,0,0,1
1938,0,1,22,1,3.21,0,1
1939,1,1,NULL,0,3.25,0,1
1940,0,1,22,1,3.68,0,0
1941,1,1,24,1,3.8,1,0
1942,1,1,22,1,3.67,0,0
1943,1,1,NULL,0,0,0,1
1944,1,1,NULL,0,0,0,0
1945,1,1,NULL,0,0,1,1
1946,0,1,NULL,0,0,0,1
1947,1,1,NULL,0,0,0,1
1948,0,1,NULL,0,0,0,1
1949,0,1,NULL,0,0,0,0
1950,0,1,NULL,0,0,0,1
1951,0,1,NULL,0,0,1,1
1952,0,1,NULL,0,0,1,1
1953,1,1,NULL,0,0,0,1
1954,1,1,NULL,0,0,0,1
1955,0,1,NULL,0,0,0,0
1956,1,1,NULL,0,0,0,1
1957,1,1,NULL,0,0,0,1
1958,0,0,18,1,3.54,0,1
1959,1,1,NULL,0,0,0,1
1960,1,1,NULL,0,0,0,1
1961,0,1,NULL,0,0,1,1
1962,1,0,NULL,0,2.95,0,0
1963,0,1,23,1,3.32,1,1
1964,0,1,24,1,3.47,1,1
1965,0,1,30,1,4.29,1,1
1966,0,1,18,1,0,1,1
1967,1,1,NULL,0,0,1,1
1968,1,1,28,1,3.59,0,0
1969,0,1,NULL,0,0,0,1
1970,1,1,NULL,0,0,0,1
1971,0,1,NULL,0,0,0,1
1972,0,1,19,1,3.74,0,0
1973,1,1,NULL,0,0,0,1
1974,0,1,NULL,0,0,0,1
1975,1,1,26,1,3.65,0,1
1976,1,1,31,1,4,0,0
1977,1,1,NULL,0,0,0,1
1978,0,1,NULL,0,0,0,1
1979,1,1,NULL,0,0,0,1
1980,1,1,NULL,0,0,0,1
1981,1,1,NULL,0,0,0,1
1982,1,1,27,1,3.91,1,0
1983,0,1,19,1,2.75,1,0
1984,0,1,NULL,0,0,0,0
1985,1,1,NULL,0,0,0,1
1986,0,1,25,1,3.41,0,0
1987,0,1,25,1,3.68,1,1
1988,1,1,24,1,3.94,1,1
1989,0,1,17,1,2.22,1,0
1990,1,1,23,1,3.29,0,0
1991,0,1,NULL,0,0,0,1
1992,0,1,24,1,4.06,1,1
1993,0,1,23,1,3.51,1,0
1994,1,1,NULL,0,3.56,0,1
1995,0,1,24,1,2.8,0,1
1996,0,1,27,1,3.5,1,1
1997,0,1,23,1,3.13,1,0
1998,0,1,24,1,3.54,0,1
1999,0,1,25,1,3.68,0,1
2000,0,1,25,1,3.13,1,1
2001,0,1,22,1,2.65,0,0
2002,0,0,24,1,3.29,0,0
2003,1,1,NULL,0,0,0,1
2004,0,1,18,1,2.67,0,0
2005,0,1,17,1,1.83,0,0
2006,0,1,17,1,2.76,1,0
2007,0,1,29,1,3.35,1,1
2008,1,1,NULL,0,0,0,1
2009,1,1,NULL,0,0,0,1
2010,1,1,NULL,0,0,0,1
2011,0,1,28,1,3.55,0,1
2012,1,1,26,1,3.824,1,1
2013,0,1,NULL,0,0,0,1
2014,0,1,22,1,3.62,1,0
2015,0,1,21,1,2.52,1,0
2016,0,1,31,1,3.92,1,1
2017,0,1,23,1,3.71,1,0
2018,0,1,NULL,0,0,0,1
2019,0,1,21,1,3.02,0,0
2020,0,1,NULL,0,0,0,1
2021,0,0,26,1,3.808,1,1
2022,0,1,NULL,0,3.62,0,0
2023,0,0,18,1,2.724,0,0
2024,1,1,NULL,0,0,0,0
2025,1,1,21,1,3.982,1,1
2026,0,1,23,1,3.143,0,1
2027,0,1,NULL,0,3.61,0,0
2028,0,1,24,1,3.12,1,1
2029,1,1,22,1,3.1,0,0
2030,1,1,28,1,3.803,1,0
2031,0,1,24,1,2.53,1,1
2032,0,1,24,1,2.78,1,1
2033,0,1,22,1,3.88,1,0
2034,0,1,25,1,3.97,1,0
2035,0,1,21,1,3.56,1,0
2036,0,1,NULL,0,0,0,0
2037,1,1,20,1,2.58,1,1
2038,1,1,25,1,3.667,0,1
2039,0,1,21,1,3.13,0,0
2040,1,1,NULL,0,3.318,1,0
2041,0,1,26,1,3.43,1,1
2042,0,1,20,1,2.72,1,0
2043,0,1,33,1,3.929,1,1
2044,1,1,28,1,3.89,0,0
2045,0,1,24,1,2.77,0,1
2046,0,1,25,1,3.16,1,0
2047,1,1,25,1,3.37,0,0
2048,1,1,22,1,3.54,0,1
2049,1,1,33,1,4,0,1
2050,0,1,23,1,2.9,1,1
2051,0,1,25,1,3.76,1,1
2052,0,1,20,1,3.29,1,0
2053,1,1,24,1,3.81,0,1
2054,1,1,25,1,3.5,1,1
2055,0,1,23,1,3.55,1,0
2056,0,1,25,1,2.61,0,1
2057,1,1,18,1,3.288,0,0
2058,0,1,28,1,4,1,1
2059,0,1,23,1,2.19,0,0
2060,0,1,30,1,2.85,0,1
2061,1,1,22,1,3.103,1,1
2062,0,1,28,1,3.69,1,1
2063,0,1,21,1,3.21,1,1
2064,0,1,22,1,2.24,1,1
2065,0,1,22,1,3.28,1,1
2066,0,1,24,1,3.67,0,1
2067,0,1,20,1,2.59,0,1
2068,1,1,26,1,3.46,0,0
2069,1,0,NULL,0,3.15,0,0
2070,1,1,24,1,3.65,0,0
2071,1,1,26,1,3.67,0,1
2072,1,1,26,1,3.8,0,1
2073,1,1,34,1,3.58,0,1
2074,0,1,27,1,3.02,0,0
2075,1,1,26,1,3.84,1,1
2076,1,1,25,1,4,0,1
2077,0,1,20,1,3.28,1,1
2078,0,1,26,1,3.7,0,1
2079,0,1,32,1,4.09,0,1
2080,1,1,25,1,3.73,0,1
2081,0,1,31,1,4.1,1,0
2082,1,1,18,1,3.65,1,0
2083,0,1,27,1,3.81,0,1
2084,1,1,19,1,3.75,1,1
2085,1,1,24,1,2.91,0,0
2086,0,1,22,1,2.1,0,0
2087,1,1,28,1,3.99,0,1
2088,1,1,29,1,4.03,0,1
2089,1,0,23,1,3.79,0,0
2090,0,1,28,1,4,0,1
2091,0,1,28,1,3.21,1,0
2092,0,1,32,1,3.23,1,1
2093,1,1,17,1,3.2,1,1
2094,0,1,22,1,3.09,1,1
2095,0,1,20,1,2.71,1,0
2096,0,1,21,1,3.21,1,0
2097,1,0,19,1,3.9,0,1
2098,0,1,29,1,3.27,0,0
2099,1,1,26,1,3.16,0,1
2100,1,0,21,1,2.68,0,0
2101,0,1,30,1,3.16,0,0
2102,0,1,23,1,2.97,1,0
2103,1,1,NULL,0,0,0,1
2104,0,1,27,1,3.73,1,0
2105,0,1,22,1,3.03,0,0
2106,1,1,25,1,3.09,1,1
2107,1,1,21,1,2.98,1,1
2108,0,1,32,1,4.05,1,1
2109,0,1,17,1,2.79,1,1
2110,0,1,26,1,3.68,0,0
2111,0,1,NULL,0,3,1,0
2112,1,1,20,1,3.04,1,1
2113,1,1,21,1,3.37,1,0
2114,0,1,NULL,0,0,0,1
2115,0,1,20,1,2.685,0,1
2116,1,1,NULL,0,0,0,1
2117,1,1,NULL,0,0,0,1
2118,1,1,NULL,0,0,0,1
2119,1,1,NULL,0,0,0,0
2120,0,1,NULL,0,0,0,1
2121,1,1,NULL,0,0,0,1
2122,0,1,NULL,0,0,1,1
2123,1,1,26,1,4.733,1,1
2124,0,1,19,1,2.7,1,0
2125,1,1,29,1,3.963,1,1
2126,1,1,NULL,0,0,0,1
2127,0,1,NULL,0,0,1,1
2128,0,1,NULL,0,0,1,0
2129,1,1,NULL,0,0,0,1
2130,1,1,NULL,0,0,0,1
2131,0,1,NULL,0,0,0,0
2132,1,1,NULL,0,0,0,0
2133,1,1,NULL,0,0,0,0
2134,1,1,NULL,0,0,0,0
2135,0,1,20,1,3.71,1,0
2136,0,1,20,1,3.69,1,0
2137,1,1,24,1,3.857,1,1
2138,1,1,28,1,4,1,1
2139,1,1,NULL,0,0,0,1
2140,1,1,NULL,0,0,0,1
2141,0,1,23,1,3.12,1,0
2142,1,1,NULL,0,0,0,1
2143,1,1,NULL,0,0,1,1
2144,0,1,22,1,2.89,0,0
2145,1,1,26,1,4.31,1,1
2146,0,1,NULL,0,0,0,1
2147,1,1,NULL,0,0,0,1
2148,0,1,29,1,3.32,0,1
2149,1,1,17,1,2.1,0,0
2150,0,1,NULL,0,0,1,1
2151,1,1,25,1,3.48,0,1
2152,0,1,22,1,3.31,1,1
2153,1,1,NULL,0,0,0,1
2154,1,1,30,1,4.05,0,1
2155,1,1,24,1,2.421,0,0
2156,0,0,20,1,2.59,0,1
2157,0,1,21,1,2.11,1,0
2158,0,1,NULL,0,0,0,0
2159,1,1,NULL,0,0,0,1
2160,0,1,NULL,0,0,0,0
2161,1,1,NULL,0,0,0,1
2162,1,1,NULL,0,0,0,1
2163,0,1,NULL,0,3.02,1,1
2164,0,1,NULL,0,0,0,0
2165,1,1,21,1,3.75,1,1
2166,0,1,NULL,0,2.53,1,0
2167,0,1,15,1,2.595,0,0
2168,0,1,NULL,0,0,1,1
2169,1,1,21,1,3.635,0,0
2170,1,1,21,1,2.35,0,1
2171,0,1,NULL,0,0,1,1
2172,0,0,NULL,0,2.53,1,1
2173,0,1,28,1,4,0,0
2174,0,1,26,1,3.67,1,1
2175,1,1,18,1,3.8,0,0
2176,1,1,20,1,3.72,0,0
2177,1,1,26,1,3.341,0,1
2178,1,1,18,1,3.43,0,0
2179,0,1,31,1,3.9,0,1
2180,1,1,24,1,3.543,1,1
2181,1,1,28,1,2.89,1,0
2182,0,1,NULL,0,0,0,1
2183,1,1,NULL,0,0,0,1
2184,0,1,NULL,0,0,0,0
2185,0,1,NULL,0,0,0,1
2186,1,1,NULL,0,0,0,1
2187,1,1,NULL,0,0,0,0
2188,0,1,NULL,0,0,0,1
2189,1,1,NULL,0,0,0,0
2190,0,1,23,1,2.62,0,0
2191,0,1,30,1,3.43,0,1
2192,1,1,NULL,0,0,0,0
2193,0,1,17,1,2.59,1,0
2194,0,1,NULL,0,0,1,0
2195,0,1,28,1,3.56,0,0
2196,1,1,32,1,3.994,0,0
2197,1,1,24,1,3.46,1,1
2198,0,1,27,1,3.063,1,1
2199,0,1,24,1,2.96,1,0
2200,0,1,33,1,3.655,1,0
2201,0,1,25,1,3.4,1,1
2202,1,1,23,1,3,1,0
2203,0,1,NULL,0,2.99,1,0
2204,1,1,32,1,4.464,0,1
2205,1,1,29,1,4.333,0,1
2206,1,1,24,1,3.52,0,1
2207,0,0,NULL,0,1.52,0,0
2208,0,1,22,1,2.268,0,0
2209,0,1,NULL,0,4.327,0,1
2210,0,1,23,1,3.574,0,1
2211,1,1,35,1,4.369,1,1
2212,0,0,21,1,2.32,0,0
2213,1,1,26,1,4.008,1,1
2214,1,1,24,1,3.96,1,1
2215,1,1,18,1,3.429,1,0
2216,1,1,21,1,3.664,1,1
2217,0,0,24,1,3.525,0,1
2218,1,1,26,1,3.538,0,1
2219,0,1,20,1,2.451,1,0
2220,0,1,21,1,2.948,1,1
2221,0,1,24,1,2.58,1,0
2222,1,1,NULL,0,0,0,1
2223,0,1,NULL,0,0,1,0
2224,1,0,25,1,3.31,0,0
2225,0,1,23,1,3.281,0,1
2226,1,0,27,1,3.784,0,1
2227,0,0,26,1,3.58,0,1
2228,0,1,NULL,0,0,1,1
2229,0,1,29,1,3.982,1,1
2230,0,1,24,1,3.4,1,0
2231,1,1,27,1,3.5,1,1
2232,0,1,NULL,0,0,0,1
2233,0,1,21,1,4.117,1,0
2234,1,1,23,1,3.109,0,1
2235,0,1,NULL,0,0,0,1
2236,0,1,23,1,2.857,1,1
2237,0,1,23,1,2.983,1,0
2238,1,1,NULL,0,0,0,0
2239,0,1,NULL,0,0,0,1
2240,1,1,28,1,4.307,1,1
2241,1,1,26,1,3.94,0,1
2242,1,1,27,1,3.674,0,0
2243,1,1,NULL,0,0,0,0
2244,1,1,NULL,0,0,0,1
2245,1,1,NULL,0,0,0,1
